id,status,type,format,label,title,resource_url,role,artist,year,thumb,stats.community.in_wantlist,stats.community.in_collection,main_release,trackinfo,format_category
4943035,Accepted,release,"File, MP3, Mixed, 320",Secret Thirteen Journal,Secret Thirteen Mix 086,https://api.discogs.com/releases/4943035,TrackAppearance,Shapednoise,2013,,2,7,,Ravenous,Other
4943059,Accepted,release,"File, MP3, Mixed, 320",Secret Thirteen Journal,Secret Thirteen Mix 085,https://api.discogs.com/releases/4943059,TrackAppearance,Pinkcourtesyphone,2013,,4,19,,Who'll Fall,Other
4954701,Accepted,release,"File, MP3, Mixed, 320",Dynamic Tension Records,Freerotation 2013,https://api.discogs.com/releases/4954701,TrackAppearance,Surgeon,2013,,4,14,,"Are You Shivering?, Ba...",Other
4972397,Accepted,release,"File, MP3, Mixed, 320",XLR8R,Podcast 315,https://api.discogs.com/releases/4972397,TrackAppearance,Oneohtrix Point Never,2013,,12,26,,Rosa Decidua,Other
5112901,Accepted,release,"File, MP3, Mixed, 320",Resident Advisor,RA.390,https://api.discogs.com/releases/5112901,TrackAppearance,Deepchord,2013,,12,40,,Enochian Calling,Other
5201510,Accepted,release,"File, MP3, Mixed, 320",Secret Thirteen Journal,Secret Thirteen Mix 094,https://api.discogs.com/releases/5201510,TrackAppearance,Retina.it,2013,,4,5,,Ubu Noir,Other
5222993,Accepted,release,"File, MP3, Mixed, 320",Not On Label,Man Can Fly,https://api.discogs.com/releases/5222993,TrackAppearance,Exit Rain,2013,,2,0,,Red Birds Will Fly Out...,Other
5274371,Accepted,release,"File, MP3, Mixed, 320",Secret Thirteen Journal,Secret Thirteen Mix 096,https://api.discogs.com/releases/5274371,TrackAppearance,Einóma,2013,,5,10,,The Mothership &amp; T...,Other
5309402,Accepted,release,"File, MP3, Mixed",Passed Loves,Passed Loves Presents: Obsolete Artifacts ,https://api.discogs.com/releases/5309402,TrackAppearance,Passed Loves,2013,,8,2,,No New World,Other
5344142,Accepted,release,"File, MP3, Mixed, Mixtape, Pod",Mindwaves Music,Mindcast Mixtape 04/2013,https://api.discogs.com/releases/5344142,TrackAppearance,Karsten Pflum,2013,,2,4,,Airline 1,Other
7047778,Accepted,release,"Cass, Comp, Ltd, Mixed",Not On Label,Vacation Vinyl Mixtape,https://api.discogs.com/releases/7047778,TrackAppearance,Youth Code,2013,,87,6,,Anal Staircase,Other
13402134,Accepted,release,"File, MP3, Mixed, 320",Substance (6),DISFVNC,https://api.discogs.com/releases/13402134,TrackAppearance,Textbeak,2013,,0,0,,Teenage Lightning 1,Other
23597813,Accepted,release,"12xFile, FLAC, Comp",Mitoma Industries,Coma Dives,https://api.discogs.com/releases/23597813,TrackAppearance,Nonima,2013,,0,2,,Triple Sun (Nonimx),Other
561270,,master,,,Sicario De Dios,https://api.discogs.com/masters/561270,TrackAppearance,SS* / S*,2013,,203,72,4567344,,CD
592616,,master,,,Into A Circle,https://api.discogs.com/masters/592616,TrackAppearance,James Ruskin,2013,,308,383,4846306,,CD
970104,,master,,,Secret Thirteen Mix 060,https://api.discogs.com/masters/970104,TrackAppearance,Andrea Parker,2013,,21,25,4455290,,CD
557447,,master,,,Serie Di Colori Senza Emozioni,https://api.discogs.com/masters/557447,TrackAppearance,Lussuria (2),2013,,17,16,4380005,,CD
5394602,Accepted,release,"File, MP3, Mixed, 320",Secret Thirteen Journal,Secret Thirteen Mix 107,https://api.discogs.com/releases/5394602,TrackAppearance,Ernestas Sadau,2014,,3,5,,Sex With Sun Ra (Part ...,Other
5533093,Accepted,release,"File, MP3, Mixed, 320",Not On Label,For Those Who Touched With Spring,https://api.discogs.com/releases/5533093,TrackAppearance,Exit Rain,2014,,4,1,,Cave Of Roses,Other
5617332,Accepted,release,"File, MP3, Mixed, 320",Headphone Commute,Synaptic Research,https://api.discogs.com/releases/5617332,TrackAppearance,PvC*,2014,,1,4,,Eraser (Reduction),Other
5618563,Accepted,release,Cass,pdxindub,The Myth Of Other Dubwise,https://api.discogs.com/releases/5618563,TrackAppearance,Shockman,2014,,22,14,,Bee Has The Photos,Other
5635417,Accepted,release,"File, MP3, Mixed, 320",A Colourful Storm,A Colourful Storm 046,https://api.discogs.com/releases/5635417,TrackAppearance,Ning Nong,2014,,2,0,,ANS (CDr) 2 (Excerpt),Other
5896889,Accepted,release,"File, MP3, Mixed, 320",Dynamic Tension Records,(Ambient Set) At Freerotation 2014,https://api.discogs.com/releases/5896889,TrackAppearance,Surgeon,2014,,9,26,,"Copal, Die Wölfe Komme...",Other
5982112,Accepted,release,"CD, Comp, Smplr",Cold Spring,Treatment Of The Dead,https://api.discogs.com/releases/5982112,TrackAppearance,Various,2014,,30,245,,Gave Up (Open My Eyes),CD
6266245,Accepted,release,"File, AIFF, Mixed",Other People,How Can We Be Otherwise?,https://api.discogs.com/releases/6266245,TrackAppearance,Lucrecia Dalt,2014,,9,6,,Are You Shivering?,Other
6348499,Accepted,release,"2xCD, Comp, Ltd, Mixed",Electronic Explorations,EE346,https://api.discogs.com/releases/6348499,TrackAppearance,Irazu (2),2014,,33,12,,Batwings (A Limnal Hymn),CD
7272405,Accepted,release,"File, MP3, Mixed, 320",Novembre Magazine, Moon In Scorpio,https://api.discogs.com/releases/7272405,TrackAppearance,Holographic Internet,2014,,1,1,,Are You Shivering?,Other
7721687,Accepted,release,"CDr, Mixed",Mixed Up,Two Weeks Of Snow In Kreuzberg,https://api.discogs.com/releases/7721687,TrackAppearance,Various,2014,,12,6,,Windowpane,CD
8173722,Accepted,release,"File, MP3, Mixed + CDr",Industrial Soundtrack For The Urban Decay,Industrial Mix,https://api.discogs.com/releases/8173722,TrackAppearance,Scanner,2014,,16,9,,‘B’ (Unreleased Demo),CD
29418697,Accepted,release,"File, MP3, Mixed, 128",FACT Magazine,Fact Mix 460,https://api.discogs.com/releases/29418697,TrackAppearance,Vessel (5),2014,,0,0,,Fire Of The Mind,Other
970286,,master,,,EPM Podcast 54,https://api.discogs.com/masters/970286,TrackAppearance,Andrea Parker,2014,,5,0,8232035,,CD
766052,,master,,,Lumb's Sister,https://api.discogs.com/masters/766052,TrackAppearance,Nurse With Wound,2014,,102,282,6372811,,CD
835548,,master,,,OperettAmorale,https://api.discogs.com/masters/835548,TrackAppearance,Black Sun Productions,2014,,63,91,7006642,,CD
6679167,Accepted,release,"File, MP3, Mixed, 320",Xplaylist,XPLAYMIX 04 | 2015,https://api.discogs.com/releases/6679167,TrackAppearance,Piča Z Hoven,2015,,4,1,,A.Y.O.R,Other
6794180,Accepted,release,"File, MP3, Mixed, 320",Alleycat (2),ACAT004,https://api.discogs.com/releases/6794180,TrackAppearance,Moopie,2015,,0,0,,Metal In The Head (Exc...,Other
6892755,Accepted,release,"File, MP3, Mixtape, 320",Xplaylist,XPLAYMIX 08 | 2015,https://api.discogs.com/releases/6892755,TrackAppearance,LOM (3),2015,,1,2,,"Mono, Manunkind",Other
7314194,Accepted,release,"File, MP3, Mixed, 320",Unline,Unline Special Mix,https://api.discogs.com/releases/7314194,TrackAppearance,Dmitry Listopadov,2015,,0,1,,Triple Sun,Other
7662797,Accepted,release,"File, MP3, Mixed, 320",Radio Študent FM 89.3,DJ Seansa,https://api.discogs.com/releases/7662797,TrackAppearance,S Olbricht,2015,,2,1,,Untitled,Other
7704122,Accepted,release,"File, MP3, Mixed",Secret Self,Secret Self: Seance Radio Show 17,https://api.discogs.com/releases/7704122,TrackAppearance,Maria Nanotek,2015,,0,0,,Fire Of The Green Dragon,Other
7731537,Accepted,release,"File, MP3, Mixed, 320",TheErraticPodcast,Erratic Podcast 93,https://api.discogs.com/releases/7731537,TrackAppearance,Tomohiko Sagae,2015,,3,2,,Solar Lodge,Other
7813997,Accepted,release,"File, MP3, Mixed, 320",Little Tapes,"""Ruthless Metadata"" - Mix for Little Tapes",https://api.discogs.com/releases/7813997,TrackAppearance,Bandshell,2015,,0,0,,The Hills Are Alive,Other
7869208,Accepted,release,"File, MP3, Mixed, 320",Secret Thirteen Journal,Secret Thirteen Mix 165,https://api.discogs.com/releases/7869208,TrackAppearance,Damien Dubrovnik,2015,,4,6,,Finite Bees (Excerpt),Other
8169499,Accepted,release,"File, MP3, Mixed + CDr",Industrial Soundtrack For The Urban Decay,Industrial Soundtrack INDUST010,https://api.discogs.com/releases/8169499,TrackAppearance,Stephen Mallinder,2015,,19,9,,At the Heart of It,CD
10786354,Accepted,release,"File, MP3, Mixed, 320",Not On Label,Mental Distortion,https://api.discogs.com/releases/10786354,TrackAppearance,Exit Rain,2015,,1,0,,Disco Hospital,Other
11024516,Accepted,release,"3xFile, FLAC, MP3, EP",Not On Label,Towards The Mist,https://api.discogs.com/releases/11024516,TrackAppearance,Celestial Sight,2015,,0,1,,Cold Cell Remix (Bonus...,Other
14552548,Accepted,release,"File, WAV, Mixed",The Brvtalist,New Brvtalism No. 026,https://api.discogs.com/releases/14552548,TrackAppearance,Textbeak,2015,,2,1,,My Angel (Director's Cut),Other
14652544,Accepted,release,"21xFile, MP3, Comp, 320",Daath Trance Missions,Vol IV - Too ▲ For This,https://api.discogs.com/releases/14652544,TrackAppearance,DJ DEB0N▲IR GØ†Øϟ*,2015,,1,2,,On To The Next Throne,Other
26313788,Accepted,release,"File, MP3, Mixed, 320",BRAWLcast,Wrath Of The Gods,https://api.discogs.com/releases/26313788,TrackAppearance,Rob Hatchell,2015,,0,1,,Solar Lodge ,Other
1472224,,master,,,Exclusive Mixtape For Industrial Soundtrack ,https://api.discogs.com/masters/1472224,TrackAppearance,Orphx,2015,,29,12,6994406,,CD
8071487,Accepted,release,"File, MP3, Mixed, 320",Unline,No Man's Land,https://api.discogs.com/releases/8071487,TrackAppearance,Dmitry Listopadov,2016,,0,1,,"Solar Lodge, Remote Vi...",Other
8353358,Accepted,release,"File, MP3, Mixed, 320",Unline,For Those Who Lives (Mix For Unline),https://api.discogs.com/releases/8353358,TrackAppearance,Sobrio,2016,,2,2,,The Mothership &amp; T...,Other
8635761,Accepted,release,"File, MP3, Mixed, Mixtape, 320",Mindwaves Music,Mindcast Mixtape 06/2016,https://api.discogs.com/releases/8635761,TrackAppearance,Arovane,2016,,1,7,,Ended,Other
8684204,Accepted,release,"17xFile, FLAC, Comp",Not On Label (Vore Complex Self-released),Pavane,https://api.discogs.com/releases/8684204,TrackAppearance,Vore Complex,2016,,3,1,,Solar Lodge (Vore Comp...,Other
8984545,Accepted,release,"CD, Smplr",Cold Spring,Pyre - A Cold Spring Sampler,https://api.discogs.com/releases/8984545,TrackAppearance,Various,2016,,24,255,,Fire Of The Mind,CD
9379602,Accepted,release,"File, MP3, Mixed, 320",Upperberry,Upperberry Vibrations #30,https://api.discogs.com/releases/9379602,TrackAppearance,Bestial Mouths,2016,,1,1,,Cold Cell,Other
9461909,Accepted,release,"File, MP3, Mixed",Left Alone,Left Alone Mix Series #7,https://api.discogs.com/releases/9461909,TrackAppearance,Alex Egan,2016,,9,6,,The Anal Staircase (Be...,Other
9699033,Accepted,release,"CD, Comp",Woodbird,The Tumbling Of Creatures: Music For The Hurdy-Gurdy,https://api.discogs.com/releases/9699033,TrackAppearance,Cliff Stapleton,2016,,20,25,,The Remote Viewer I (E...,CD
10391173,Accepted,release,"File, WAV, Mixed",The Brvtalist,The Fatalist Mix,https://api.discogs.com/releases/10391173,TrackAppearance,Skag Arcade,2016,,1,1,,At The Heart Of It All,Other
11185501,Accepted,release,"File, MP3, Mixed, 320",716lavie,Appearance In Memory,https://api.discogs.com/releases/11185501,TrackAppearance,Isorinne*,2016,,1,5,,Paradisiac,Other
12278842,Accepted,release,"File, MP3, Mixed, 320",FACT Magazine,FACT Mix 561,https://api.discogs.com/releases/12278842,TrackAppearance,M. Geddes Gengras,2016,,0,4,,Dark River,Other
12629870,Accepted,release,"File, MP3, Mixed",Sounds From NoWhere,Sounds From NoWhere 014,https://api.discogs.com/releases/12629870,TrackAppearance,Tomohiko Sagae,2016,,1,1,,Copacaballa,Other
12635944,Accepted,release,"File, MP3, Mixed, 320",Mitamine Lab,ML195: Raphael Leray,https://api.discogs.com/releases/12635944,TrackAppearance,Raphael Leray*,2016,,0,0,,Chaostrophy,Other
12645512,Accepted,release,"File, MP3, Mixed",Sounds From NoWhere,Sounds From NoWhere 010,https://api.discogs.com/releases/12645512,TrackAppearance,Icon Template,2016,,1,1,,Ravenous,Other
1091543,,master,,,Trials Of Eyeliner (The Anthology 1979/2016),https://api.discogs.com/masters/1091543,TrackAppearance,Marc Almond,2016,,125,167,9352565,,CD
9990542,Accepted,release,"2xCDr, S/Edition",Not On Label (Vore Complex Self-released),Pavane - The Remixes,https://api.discogs.com/releases/9990542,TrackAppearance,Vore Complex,2017,,11,1,,Solar Lodge (Vore Comp...,CD
10121446,Accepted,release,"File, MP3, Mixed, 320",Aries Slant Recordings,In Bed With Topher - 50 Shades Of Topher,https://api.discogs.com/releases/10121446,TrackAppearance,I ❤ Topher presents*,2017,,4,1,,Red Queen,Other
10144616,Accepted,release,"File, MP3, Mixed, 320",Secret Thirteen Journal,Secret Thirteen Mix 212,https://api.discogs.com/releases/10144616,TrackAppearance,Qual (3),2017,,7,8,,Solar Lodge,Other
10645420,Accepted,release,"File, MP3, Comp, Mixed",CLIP,CLIP XXXIII MIX,https://api.discogs.com/releases/10645420,TrackAppearance,Michał Turowski,2017,,0,0,,Amethyst Deceivers (Li...,Other
10706878,Accepted,release,"CDr, Mixed, Promo",Not On Label,Newwave Project Mix-CDR,https://api.discogs.com/releases/10706878,TrackAppearance,Kuniyuki Takahashi,2017,,10,2,,"Who'll Tell, Light Shi...",CD
12670409,Accepted,release,"File, MP3, Comp, Mixed, 320",Secret Thirteen Journal,STM 259 - Celldöd,https://api.discogs.com/releases/12670409,TrackAppearance,Celldöd,2017,,5,3,,The Anal Staircase,Other
15858079,Accepted,release,"File, MP3, Mixed, 320",Secret Thirteen Journal,Secret Thirteen Mix 239,https://api.discogs.com/releases/15858079,TrackAppearance,Blush Response (3),2017,,3,2,,The Dreamer Is Still A...,Other
12542203,Accepted,release,"File, MP3, Mixed, 320",Deep Space Helsinki,Curated by DSH #099,https://api.discogs.com/releases/12542203,TrackAppearance,Denise Rabe,2018,,1,0,,Who’ll Fall,Other
12633657,Accepted,release,"File, MP3, Mixed, 320",Resident Advisor,RA.645,https://api.discogs.com/releases/12633657,TrackAppearance,Ancient Methods,2018,,6,16,,Crackanthorpe: Sunrise,Other
12753147,Accepted,release,"File, MP3, Mixed, 320",Not On Label (How To Dress Well Self-released),"If We Do Feel Empty Inside, What Are We Supposed To Do About It?",https://api.discogs.com/releases/12753147,TrackAppearance,How To Dress Well,2018,,1,1,,"Who'll Fall?, Batwings...",Other
12804228,Accepted,release,"2xCD, Comp, Ltd, Smplr",Cold Spring,Earthen - A Cold Spring Sampler,https://api.discogs.com/releases/12804228,TrackAppearance,Various,2018,,27,302,,"Spastiche (Trumpo), Ba...",CD
12912357,Accepted,release,"Cass, Mixtape, Num",Not On Label (Amy Binouze Self-released),Youpi Yop,https://api.discogs.com/releases/12912357,TrackAppearance,Amy Binouze,2018,,9,2,,At The Heart Of All,Other
14652667,Accepted,release,"24xFile, MP3, Comp, 320",Daath Trance Missions,Vol 6​.​66,https://api.discogs.com/releases/14652667,TrackAppearance,DJ DEB0N▲IR GØ†Øϟ*,2018,,2,3,,On To The Next Throne ...,Other
13242049,Accepted,release,"File, MP3, Mixed, 320",A Strangely Isolated Place,Isolatedmix 86 - The Night You Dreamt,https://api.discogs.com/releases/13242049,TrackAppearance,Scanner,2019,,5,18,,Ü Pel (Insense Offering),Other
13281298,Accepted,release,"Cass, Comp, Mixtape",Sacred Bones Records,A Mixed Tape Made By Jozef Van Wissem & Jim Jarmusch,https://api.discogs.com/releases/13281298,TrackAppearance,Jozef Van Wissem & Jim Jarmusch,2019,,45,48,,Solar Lodge,Other
13503758,Accepted,release,"File, MP3, Mixed, 320",A Strangely Isolated Place,Isolatedmix 88,https://api.discogs.com/releases/13503758,TrackAppearance,An On Bast,2019,,1,8,,Finite Bees,Other
14456036,Accepted,release,"File, MP3, Mixed, 320",Thrènes,Thrènes Mix 024,https://api.discogs.com/releases/14456036,TrackAppearance,Tullia Benedicta,2019,,0,0,,Sex With Sun Ra (P.1),Other
14976383,Accepted,release,"3xFile, WAV, EP",Not On Label (Denstrow Self-released),Big In Japan,https://api.discogs.com/releases/14976383,TrackAppearance,Denstrow,2019,,0,2,,Red Birds (Denstrow Re...,Other
19902202,Accepted,release,"File, MP3, Mixed",Not On Label,Modulations Vol. 2: Parallels,https://api.discogs.com/releases/19902202,TrackAppearance,Exit Rain,2019,,0,0,,Windowpane,Other
2239150,,master,,,cOmaWrek Presentz tha nOdcast (v82),https://api.discogs.com/masters/2239150,TrackAppearance,Noistruct,2019,,1,1,18593101,,CD
1592253,,master,,,Presents Coil / Aural Rage,https://api.discogs.com/masters/1592253,TrackAppearance,Electric Sewer Age,2019,,77,24,13201074,,CD
14691583,Accepted,release,"CD, Album, Comp, Ltd",Fear Drop,Lágrimas De Miedo 18 - Syrinx ,https://api.discogs.com/releases/14691583,TrackAppearance,Various,2020,,20,44,,Something / Higher Bei...,CD
15221871,Accepted,release,"19xFile, FLAC, Comp",Not On Label (Bjarki Self-released),Pandemixes ,https://api.discogs.com/releases/15221871,TrackAppearance,Bjarki,2020,,42,42,,Broken Aura (Bjarki Pa...,Other
15239126,Accepted,release,"File, AIFF, FLAC, WAV, MP3Sur, EP","44,100Hz Social Club",Social​(​ist) Edits Vol​.​4,https://api.discogs.com/releases/15239126,TrackAppearance,Andrei Orlov (2),2020,,0,3,,Blue Rats (Andrei Orlo...,Other
18347818,Accepted,release,"Cass, Comp, Ltd, Num",NO PART OF IT,Love Letter To No One - A Mix Tape By Arvo Zylo,https://api.discogs.com/releases/18347818,TrackAppearance,Various,2021,,4,1,,Fire Of The Mind,Other
21121120,Accepted,release,"20xFile, MP3, 320",Modulisme,Modulisme Session 033 (Serge-O-Voxes - Voices For The Serge I),https://api.discogs.com/releases/21121120,TrackAppearance,Various,2021,,0,2,,I Am The Green Child (...,Other
23453936,Accepted,release,"File, MP3, Mixed, 320",Self-Titled,NE338: Pierce With Arrow,https://api.discogs.com/releases/23453936,TrackAppearance,Pierce With Arrow,2021,,1,1,,Strange Birds,Other
29366734,Accepted,release,"File, MP3, Mixed, 320",FACT Magazine,Fact Mix 813,https://api.discogs.com/releases/29366734,TrackAppearance,Tom Boogizm,2021,,0,0,,Be Careful What You Wi...,Other
24328808,Accepted,release,"58xFile, FLAC, Comp",Not On Label (John Object Self-released),Life,https://api.discogs.com/releases/24328808,TrackAppearance,John Object,2022,,0,3,,Slur (John Object Edit...,Other
25283059,Accepted,release,"Cass, Club, Ltd, Mixtape, Promo",Sacred Bones Records,A Mixed Tape Made By Këkht Aräkh,https://api.discogs.com/releases/25283059,TrackAppearance,Këkht Aräkh,2022,,38,26,,Windowpane,Other
2631293,,master,,,Nekrophile Rekords,https://api.discogs.com/masters/2631293,TrackAppearance,Various,2022,,112,251,23210138,,CD
26563499,Accepted,release,"File, MP3, Mixed, 320",Phonica Friends & Family Mix Series,Phonica Friends & Family Mix Series 13,https://api.discogs.com/releases/26563499,TrackAppearance,Alex Egan,2023,,1,4,,Strange Birds,Other
27935868,Accepted,release,"2xCD, Comp, Smplr",Cold Spring,Arise - A Cold Spring Sampler,https://api.discogs.com/releases/27935868,TrackAppearance,Various,2023,,2,48,,Ostia (The Death Of Pa...,CD
545517,Accepted,release,"CD, Comp, Mixed",Razormaid Records,...Maid! How Slow Can You Go? #4,https://api.discogs.com/releases/545517,TrackAppearance,Various,,,97,62,,Windowpane (Digital Mix),CD
2982918,Accepted,release,"CDr, Comp, Ltd",Prescription (5),Prescription Promo,https://api.discogs.com/releases/2982918,TrackAppearance,Various,,,21,5,,I Don't Want To Be The...,CD
8914727,Accepted,release,"Cass, Ltd","Please, You Will Sodomize Me?!? Recordsss",Hustler White The Soundtrack,https://api.discogs.com/releases/8914727,TrackAppearance,Various,,,13,20,,Tainted Love (Prelude)...,Other
12339116,Accepted,release,"File, MP3, Comp, Mixed",Not On Label (Amp Self-released),Rêves Et Mémoires…A Playlist Mash-Up,https://api.discogs.com/releases/12339116,TrackAppearance,Richard Amp,,,3,0,,Tunnel Of Goats IX (Ex...,Other
25436905,Accepted,release,"Cass, Mixtape",Not On Label (Drekka Self-released),Chemist Mixtape Series:  Volume 5 (2011 Drekka Chemical Tapes Mix),https://api.discogs.com/releases/25436905,TrackAppearance,Drekka,,,1,2,,S Is For Sleep,Other
28802563,Accepted,release,"Cass, Comp",Western Thunder Records,Years Of Electronic Depression,https://api.discogs.com/releases/28802563,TrackAppearance,Various,,,3,1,,Answers Come in Dreams,Other
3155993,Accepted,release,"Cass, Comp, Unofficial",Pressing Problems,Pressing Problems,https://api.discogs.com/releases/3155993,UnofficialRelease,Various,1988,,42,2,,"Untitled, Untitled",Other
13199151,Accepted,release,"Cass, Comp, P/Unofficial",Not On Label (Marco Rotula Self-released),The Death Posture,https://api.discogs.com/releases/13199151,UnofficialRelease,Various,1991,,60,4,,Ravenous,Other
1021234,Accepted,release,"CD, Comp, Unofficial",Back In Black (2),Technopolis Vol. XII,https://api.discogs.com/releases/1021234,UnofficialRelease,Various,1994,,106,36,,Windowpane (Razormaid ...,CD
173133,,master,,,WaxTrax! Records: The First 13 Years. Blackbox (A Video Retrospective) Volume 2,https://api.discogs.com/masters/173133,UnofficialRelease,Various,1994,,18,1,8212730,,CD
3024527,,master,,,Radiosession WDR2,https://api.discogs.com/masters/3024527,UnofficialRelease,Coil,1995,,12,1,12027859,,CD
6807,,master,,,A Thousand Lights In Darkened Room,https://api.discogs.com/masters/6807,UnofficialRelease,Coil Presents Black Light District,1996,,106,30,1473629,,CD
21206,,master,,,How To Destroy Angels (Remixes And Re-Recordings),https://api.discogs.com/masters/21206,UnofficialRelease,Coil,1996,,101,47,1177459,,CD
21264,,master,,,Gold Is The Metal (With The Broadest Shoulders),https://api.discogs.com/masters/21264,UnofficialRelease,Coil,1996,,107,53,1177221,,CD
21278,,master,,,Unnatural History,https://api.discogs.com/masters/21278,UnofficialRelease,Coil,1996,,62,41,1109455,,CD
21363,,master,,,Stolen And Contaminated Songs,https://api.discogs.com/masters/21363,UnofficialRelease,Coil,1996,,113,63,1062577,,CD
21410,,master,,,The Angelic Conversation,https://api.discogs.com/masters/21410,UnofficialRelease,Coil,1996,,95,37,1062573,,CD
3515,,master,,,Fixed,https://api.discogs.com/masters/3515,UnofficialRelease,Nine Inch Nails,1996,,35,13,3563645,,CD
14811503,Accepted,release,"Cass, Comp, Unofficial",Moon Records (2),Another World - Compilation 1997,https://api.discogs.com/releases/14811503,UnofficialRelease,Various,1997,,6,1,,Teenage Lightning 2,Other
21215,,master,,,Scatology,https://api.discogs.com/masters/21215,UnofficialRelease,Coil,1997,,189,34,631654,,CD
8540620,Accepted,release,"CDr, Comp, Ltd, Unofficial",Not On Label, ...and There One Wish Will Die...,https://api.discogs.com/releases/8540620,UnofficialRelease,Various,1998,,19,4,,Slur,CD
848667,,master,,,I’m Cult Hero -Chapter Two ,https://api.discogs.com/masters/848667,UnofficialRelease,Various,1999,,39,14,6792289,,CD
21323,,master,,,Love's Secret Domain,https://api.discogs.com/masters/21323,UnofficialRelease,Coil,1999,,134,18,2067774,,CD
1939815,Accepted,release,"CD, Comp, Unofficial",Not On Label (Depeche Mode),Ultra Rare Trax Vol. 6 (Millennium Remixes),https://api.discogs.com/releases/1939815,UnofficialRelease,Depeche Mode,2000,,77,45,,Rush (Black Sun Mix),CD
2480589,Accepted,release,"CD-ROM, Comp, Unofficial, MP3",Домашняя Коллекция,Coil (3): 1998-2000,https://api.discogs.com/releases/2480589,UnofficialRelease,Coil,2000,,16,4,,"Spring Equinox Part I,...",CD
3895833,Accepted,release,"CD-ROM, Comp, Unofficial, MP3",Домашняя Коллекция,Coil (2): 1991-1998,https://api.discogs.com/releases/3895833,UnofficialRelease,Coil,2000,,9,13,,"The Snow (Driftmix), T...",CD
4276575,Accepted,release,"CDr, Album, Comp, Ltd, Mixed, Num, Unofficial",Not On Label,Shrine Of Lilith: Two Years Of Love And Heartache Vol. 1,https://api.discogs.com/releases/4276575,UnofficialRelease,Various,2000,,9,1,,Loves Secret Domain,CD
7703,,master,,,Worship The Glitch,https://api.discogs.com/masters/7703,UnofficialRelease,ELpH vs. Coil,2000,,82,49,919962,,CD
21604,,master,,,Foxtrot,https://api.discogs.com/masters/21604,UnofficialRelease,Various,2000,,30,41,1458554,,CD
21240,,master,,,Transparent,https://api.discogs.com/masters/21240,UnofficialRelease,Zos Kia / Coil,2000,,103,36,2826044,,CD
21245,,master,,,Horse Rotorvator,https://api.discogs.com/masters/21245,UnofficialRelease,Coil,2000,,209,54,1456353,,CD
21283,,master,,,Unnatural History II,https://api.discogs.com/masters/21283,UnofficialRelease,Coil,2000,,67,39,1109457,,CD
21296,,master,,,Unnatural History III,https://api.discogs.com/masters/21296,UnofficialRelease,Coil,2000,,57,38,1097195,,CD
21344,,master,,,The Snow EP,https://api.discogs.com/masters/21344,UnofficialRelease,Coil,2000,,72,23,2564670,,CD
752016,,master,,,Coil (1): 1983-1991,https://api.discogs.com/masters/752016,UnofficialRelease,Coil,2000,,18,26,1764421,,CD
21454,,master,,,Astral Disaster,https://api.discogs.com/masters/21454,UnofficialRelease,Coil,2000,,114,57,1085594,,CD
1518047,,master,,,Demos & Remixes Volume 2,https://api.discogs.com/masters/1518047,UnofficialRelease,Nine Inch Nails,2000,,28,20,826148,,CD
1809083,Accepted,release,"Acetate, 10"", Unofficial",Not On Label (Coil),Copal / Coppice Meat,https://api.discogs.com/releases/1809083,UnofficialRelease,Coil,2001,,62,8,,,Other
13277108,Accepted,release,"4xCDr, Unofficial",Not On Label (Coil),"Dutch Radio4 Supplement (June 18, 2001)",https://api.discogs.com/releases/13277108,UnofficialRelease,Coil,2001,,22,8,,"Coil Manifesto, S Is F...",CD
13386768,Accepted,release,"CD-ROM, Comp, Unofficial, MP3",Домашняя Коллекция,Nine Inch Nails (1),https://api.discogs.com/releases/13386768,UnofficialRelease,Nine Inch Nails,2001,,2,1,,Gave Up (Remixed By Co...,CD
5668,,master,,,Musick To Play In The Dark - Vol. 2,https://api.discogs.com/masters/5668,UnofficialRelease,Coil,2001,,150,36,1928491,,CD
1109644,,master,,,The Golden Hare With A Voice Of Silver,https://api.discogs.com/masters/1109644,UnofficialRelease,Coil,2001,,14,4,9558666,,CD
388760,,master,,,Constant Shallowness Leads To Evil,https://api.discogs.com/masters/388760,UnofficialRelease,Coil,2001,,100,2,2780530,,CD
3241703,Accepted,release,"CDr, Unofficial",Not On Label (Coil),Live In Oslo,https://api.discogs.com/releases/3241703,UnofficialRelease,Coil,2002,,37,6,,,CD
5453815,Accepted,release,"CD, Comp, Mixed, Unofficial","Tornado Records (4), Nothing Records (4)",Remixed 2002,https://api.discogs.com/releases/5453815,UnofficialRelease,Nine Inch Nails,2002,,11,5,,Gave Up (Remixed By Co...,CD
15688180,Accepted,release,"CDr, Ltd, Num, Unofficial",Not On Label (Coil),Live In Berlin,https://api.discogs.com/releases/15688180,UnofficialRelease,Coil,2002,,12,2,,,CD
513759,,master,,,Moon's Milk (In Four Phases / Bonus),https://api.discogs.com/masters/513759,UnofficialRelease,Coil,2002,,143,111,3647416,,CD
3047724,Accepted,release,"CDr, Comp, Unofficial",Not On Label (Coil),North Wind,https://api.discogs.com/releases/3047724,UnofficialRelease,Coil,2003,,56,6,,,CD
1602235,,master,,,Фонотека В Кармане,https://api.discogs.com/masters/1602235,UnofficialRelease,Coil,2003,,41,22,864808,,CD
21486,,master,,,The Restitution Of Decayed Intelligence,https://api.discogs.com/masters/21486,UnofficialRelease,Coil,2003,,126,20,1809092,,CD
